"IMPRESSIONID","BRAND_ID","BRAND_NAME","PURCHASE_AMOUNT","TX_COUNT","PURCHASE_MONTH","MATCH_CODE","MATCH_LEVEL"
"75111e2d-85de-460a-a1a6-4bb5f6e3baf4",1144722,"Chick-fil-A",9.37,7,"2025-07-01","FZY3","INDIVIDUAL"
"becbd440-e2c7-4106-b989-4d953454c869",1144722,"Chick-fil-A",7.83,1,"2025-07-01","FZY3","INDIVIDUAL"
"15ad59b2-5d88-405c-82be-ac8da55ebbcc",1144910,"Netflix",7.65,1,"2025-11-01","FZY3","INDIVIDUAL"
"838bab12-6a4e-461a-b888-c2782b528da6",1144780,"CVS",7.56,1,"2025-11-01","FZY3","INDIVIDUAL"
"5858f9ad-a964-4206-b2a9-2206ae93c8bc",1144760,"Nike",7.68,1,"2025-11-01","FZY3","INDIVIDUAL"
"47b1db57-9787-4bf5-bcb9-e8941b31a6ba",1144800,"Home Depot",7.69,1,"2025-12-01","FZY3","INDIVIDUAL"
"c444a748-447a-48fd-b76e-c8c94bdfedeb",1144720,"McDonalds",7.95,2,"2025-12-01","FZY3","INDIVIDUAL"
"a6f51f3e-8364-4a4c-a37e-8aa2039330f1",1144722,"Chick-fil-A",8.13,2,"2025-11-01","FZY3","INDIVIDUAL"
"93afcfef-1672-42ed-85bc-f70eb4c35082",1144722,"Chick-fil-A",8.24,3,"2025-11-01","FZY3","INDIVIDUAL"
"57ff76fb-bac4-47ca-8c72-a45ef7a25aac",1144910,"Netflix",7.9,2,"2026-04-01","FZY3","INDIVIDUAL"
"d85c9d7e-101e-4799-bb94-b0308c2f268c",1144800,"Home Depot",8.65,4,"2026-02-01","FZY3","INDIVIDUAL"
"5d505f74-846f-4ab7-8d58-5df7eb2c5d45",1144760,"Nike",7.52,1,"2026-02-01","FZY3","INDIVIDUAL"
"ef335211-a1a0-4ec6-b7d0-385cf576258b",1144780,"CVS",7.45,1,"2026-02-01","FZY3","INDIVIDUAL"
"4e6ff0be-70f6-4076-9bf7-4b81434bd0c2",1144761,"Old Navy",7.46,1,"2026-02-01","FZY3","INDIVIDUAL"
"8dd26d99-e8b7-4a72-a4f3-e8a5ec0ecda0",1144760,"Nike",7.45,1,"2026-07-01","FZY3","INDIVIDUAL"
"806728c0-3852-4c27-8685-67405f856a78",1144750,"Target",9,6,"2026-07-01","FZY3","INDIVIDUAL"
"b4742ffe-97c0-4dd1-bb82-d7108f05be61",1144790,"Apple",7.6,1,"2026-07-01","FZY3","INDIVIDUAL"
"fd186b4a-e6ff-4a6e-b561-b28b3f9652d7",1144790,"Apple",7.49,1,"2026-06-01","FZY3","INDIVIDUAL"
"d1423a06-8090-4fc6-9d97-2d3bbc40590e",1144790,"Apple",8.36,3,"2026-06-01","FZY3","INDIVIDUAL"
"77d303de-2047-45f3-9f3a-93258c963447",1144722,"Chick-fil-A",8.25,3,"2026-06-01","FZY3","INDIVIDUAL"
"a41b9106-4270-4fa9-9acf-8ad3c08fa581",1144850,"Sephora",8.38,3,"2026-06-01","FZY3","INDIVIDUAL"
"fcec5122-078e-4c7d-9233-323671a2593a",1144910,"Netflix",7.46,1,"2025-04-01","FZY3","INDIVIDUAL"
"8142e1c9-3605-4427-ac9d-9a250daa9110",1144720,"McDonalds",7.9,2,"2025-04-01","FZY3","INDIVIDUAL"
"fb76e4c1-a254-4a8d-b473-f748e7fe4158",1144790,"Apple",7.91,2,"2025-04-01","FZY3","INDIVIDUAL"
"2f5254f7-7e8e-453c-80b9-0a8eed53b2b1",1144761,"Old Navy",7.64,1,"2025-04-01","FZY3","INDIVIDUAL"
"0c37eaee-8f93-4c5b-ada9-bea4ff97d4f0",1144721,"Starbucks",8.3,3,"2025-07-01","FZY3","INDIVIDUAL"
"664ec7a2-e200-47be-9dae-b37fca3bf5e4",1144750,"Target",7.64,1,"2025-07-01","FZY3","INDIVIDUAL"
"e8732c3f-e85e-40c4-b8f6-13cd8c3b0913",1144750,"Target",7.47,1,"2025-07-01","FZY3","INDIVIDUAL"
"f8b499cd-2522-44f7-bded-eccc379a31b9",1144850,"Sephora",7.43,1,"2025-09-01","FZY3","INDIVIDUAL"
"a5ba03f3-470e-433f-96d2-d42b36236ebf",1144722,"Chick-fil-A",7.85,1,"2025-09-01","FZY3","INDIVIDUAL"
"33a090f0-9f78-4e0c-bf25-612126f06bcd",1144722,"Chick-fil-A",7.47,1,"2025-09-01","FZY3","INDIVIDUAL"
"9af483df-c3d0-45f3-a9b2-8f930dbbcf46",1144800,"Home Depot",7.99,2,"2025-12-01","FZY3","INDIVIDUAL"
"9cbcafa2-e2a8-4f69-bad6-d2c8a6086e6d",1144750,"Target",8.17,3,"2025-12-01","FZY3","INDIVIDUAL"
"6f64727b-e779-4823-a895-5576fe71a1df",1144850,"Sephora",7.59,1,"2026-08-01","FZY3","INDIVIDUAL"
"bfc68834-af4d-4f90-b7de-bc1e21ee53a0",1144720,"McDonalds",7.45,1,"2026-08-01","FZY3","INDIVIDUAL"
"caf2b343-3708-4a90-afd2-fe0b1eb2c124",1144760,"Nike",7.42,1,"2026-08-01","FZY3","INDIVIDUAL"
"fc12bfde-9ff5-4d17-b7b4-d44afff60fe7",1144800,"Home Depot",7.51,1,"2025-07-01","FZY3","INDIVIDUAL"
"c2c95e7d-0033-402a-8404-ab6a78e68752",1144790,"Apple",7.88,1,"2026-03-01","FZY3","INDIVIDUAL"
"cc23e800-a984-46d9-a854-cad66708dee0",1144721,"Starbucks",7.5,1,"2026-03-01","FZY3","INDIVIDUAL"
"7a1bf586-2938-4f5e-81cb-31a3e0531ad2",1144850,"Sephora",7.56,1,"2026-04-01","FZY3","INDIVIDUAL"
"875caf6a-0859-45b2-9eab-a5c75ca6144a",1144720,"McDonalds",7.51,1,"2026-04-01","FZY3","INDIVIDUAL"
"faa0fdb3-aa40-4f7f-b020-d318df227a15",1144780,"CVS",8.49,4,"2026-04-01","FZY3","INDIVIDUAL"
"e30785c2-b13c-48c6-9c6c-9fbce504005a",1144722,"Chick-fil-A",7.73,1,"2026-03-01","FZY3","INDIVIDUAL"
"0f6261fa-1c7a-42c3-95ca-a28609dd85dd",1144850,"Sephora",7.65,1,"2026-03-01","FZY3","INDIVIDUAL"
"804db5ea-c051-4aaa-8986-d7140cdd8191",1144910,"Netflix",7.62,1,"2026-01-01","FZY3","INDIVIDUAL"
"229b8d29-e2ed-4e7a-9ed0-cc7d15d082c8",1144760,"Nike",8.35,3,"2026-01-01","FZY3","INDIVIDUAL"
"be746acb-5ad3-494d-b307-9c97af99e1ef",1144750,"Target",8.37,3,"2026-01-01","FZY3","INDIVIDUAL"
"4e864264-254c-4441-8ede-2048b353e864",1144720,"McDonalds",7.68,1,"2025-10-01","FZY3","INDIVIDUAL"
"28b894ed-fd25-4435-8b3a-8e237f83a9db",1144850,"Sephora",7.7,1,"2025-10-01","FZY3","INDIVIDUAL"
"efde0032-6496-48a0-82f4-bc2f4145eb72",1144720,"McDonalds",7.77,1,"2025-10-01","FZY3","INDIVIDUAL"
"4eb279f2-78d8-4cae-8d4f-03f0c4e0d699",1144760,"Nike",7.45,1,"2025-09-01","FZY3","INDIVIDUAL"
"2c52a39d-1038-422d-aaf4-a17fccefdb60",1144750,"Target",7.46,1,"2025-08-01","FZY3","INDIVIDUAL"
"b7fa532f-a959-404d-99ef-8661764b9d1f",1144721,"Starbucks",7.87,1,"2025-08-01","FZY3","INDIVIDUAL"
"5652292f-f48a-419f-9bcc-494c56cff891",1144800,"Home Depot",8.03,2,"2025-08-01","FZY3","INDIVIDUAL"
"093c5c82-2892-4659-8178-5ece1fd3f0a1",1144673,"Walmart Grocery",7.41,1,"2025-10-01","FZY3","INDIVIDUAL"
"6185ee6f-d829-481d-9faa-3a087d2181c1",1144790,"Apple",7.84,1,"2025-03-01","FZY3","INDIVIDUAL"
"fed1148e-8928-4872-bbe2-5e852bd1c8c3",1144790,"Apple",7.6,1,"2025-11-01","FZY3","INDIVIDUAL"
"e98668de-ee69-4989-9bd3-01c3d4747502",1144720,"McDonalds",7.95,2,"2025-08-01","FZY3","INDIVIDUAL"
"85e18bc5-ddc1-4101-93db-c1d0151edda3",1144761,"Old Navy",8.21,3,"2025-04-01","FZY3","INDIVIDUAL"
"855977ec-7119-4568-a3d5-afe65be6ed85",1144750,"Target",8.53,4,"2025-11-01","FZY3","INDIVIDUAL"
"52546323-40f3-4607-8489-73598ed01fea",1144721,"Starbucks",7.55,1,"2025-11-01","FZY3","INDIVIDUAL"
"9a873498-35a2-4b38-ba55-026d0454cc99",1144673,"Walmart Grocery",8.29,3,"2026-03-01","FZY3","INDIVIDUAL"
"515d00b2-f56b-41d8-ace7-0f3d112f751e",1144673,"Walmart Grocery",7.95,2,"2025-06-01","FZY3","INDIVIDUAL"
"91cc0932-5b0f-4183-8377-256626835277",1144800,"Home Depot",7.63,1,"2026-04-01","FZY3","INDIVIDUAL"
"dde210f6-6b9b-4669-b588-4ba98b63760d",1144750,"Target",8.06,2,"2026-04-01","FZY3","INDIVIDUAL"
"2cb4f360-398f-4a07-97d6-07f3d5ef3d62",1144761,"Old Navy",8.02,2,"2026-06-01","FZY3","INDIVIDUAL"
"a2517c1d-a4b9-4707-a069-38f83b3fa445",1144720,"McDonalds",7.43,1,"2026-04-01","FZY3","INDIVIDUAL"
"754d28f0-162a-4dbb-b38a-d635ff59037a",1144720,"McDonalds",8.74,5,"2025-08-01","HEM1","INDIVIDUAL"
"359ba6b2-b2a7-48fa-b6d9-165f478279cf",1144720,"McDonalds",7.44,1,"2025-04-01","HEM1","INDIVIDUAL"
"3d787131-a4bf-4fbb-b6de-42c7d9af5231",1144750,"Target",8.13,2,"2025-07-01","HEM1","INDIVIDUAL"
"e5068347-85db-441d-ad83-d3d368501869",1144850,"Sephora",7.46,1,"2026-07-01","HEM1","INDIVIDUAL"
"64fca9dd-0f31-4d6a-a48d-bba2832c2ff8",1144722,"Chick-fil-A",7.61,1,"2025-09-01","HEM1","INDIVIDUAL"
"ccd221aa-d9a5-4ee5-a7eb-7ebf766cad69",1144673,"Walmart Grocery",8.52,4,"2026-04-01","HEM1","INDIVIDUAL"
"2c5bd347-005e-4248-b32e-fb0b9a728468",1144721,"Starbucks",9.64,8,"2025-05-01","HEM1","INDIVIDUAL"
"3d92acb9-a246-45c7-afa2-e75b6ca6ebf3",1144720,"McDonalds",8.25,3,"2026-05-01","HEM1","INDIVIDUAL"
"e6160485-150a-42ed-99d6-0a47ed750e0a",1144750,"Target",7.71,1,"2025-08-01","HEM1","INDIVIDUAL"
"2d50f7de-6ae4-4456-9d64-b0394eb426a8",1144790,"Apple",7.83,1,"2025-12-01","HEM1","INDIVIDUAL"
"499e011c-60b8-4b6e-8f84-f5924ae0065f",1144790,"Apple",8.17,3,"2026-07-01","HEM1","INDIVIDUAL"
"9ec546dc-f587-47fb-b164-d9202c90ae01",1144850,"Sephora",8.62,4,"2026-01-01","HEM1","INDIVIDUAL"
"4f90a5db-2ba7-460f-a7cc-fbc8a131eb8c",1144780,"CVS",7.6,1,"2025-08-01","HEM1","INDIVIDUAL"
"63b61f3c-7f13-4580-bf61-a6a0cc1c3fac",1144720,"McDonalds",7.93,2,"2025-08-01","HEM1","INDIVIDUAL"
"804a17eb-ee55-40f2-b598-f88f4da0a84d",1144722,"Chick-fil-A",7.58,1,"2026-01-01","HEM1","INDIVIDUAL"
"83612aca-59c6-4814-8e3d-a134207ecd0d",1144750,"Target",8.23,3,"2026-01-01","HEM1","INDIVIDUAL"
"b93f65b4-f091-45ff-be05-e7cf8ebdfdea",1144720,"McDonalds",7.91,2,"2025-08-01","HEM1","INDIVIDUAL"
"c26580c6-e1e7-4c70-a2dc-fc973167ccd8",1144790,"Apple",7.81,1,"2026-01-01","HEM1","INDIVIDUAL"
"1d1de1f4-075e-420d-9433-8437f848cca9",1144780,"CVS",7.54,1,"2026-01-01","HEM1","INDIVIDUAL"
"29e3ef66-47f8-482a-bc1d-f80357568afe",1144721,"Starbucks",8.42,4,"2026-01-01","HEM1","INDIVIDUAL"
"98f85d8a-234e-4cd1-bd77-cb0b0850dc3e",1144780,"CVS",7.55,1,"2026-01-01","HEM1","INDIVIDUAL"
"380e601d-a13f-46e0-b0c6-1fc2cd2e0245",1144910,"Netflix",8.34,3,"2025-09-01","HEM1","INDIVIDUAL"
"5c0dc5f5-feba-46f1-9501-bea0644b67e6",1144910,"Netflix",7.67,1,"2025-09-01","HEM1","INDIVIDUAL"
"bbbbda10-1386-49f3-b6d2-34524e8b2c78",1144750,"Target",9.18,7,"2026-01-01","HEM1","INDIVIDUAL"
"53f4124a-48fb-4ee8-b7b8-7223d6a1de7b",1144910,"Netflix",8.52,4,"2026-01-01","HEM1","INDIVIDUAL"
"da5c8ff1-0fad-498d-a1b3-2f66c28f56b7",1144761,"Old Navy",8.18,3,"2026-01-01","HEM1","INDIVIDUAL"
"ea526efe-029a-4f54-8738-224bb7a186ba",1144780,"CVS",7.84,1,"2026-01-01","HEM1","INDIVIDUAL"
"705a2910-f708-4928-b9ec-2248c72e9679",1144850,"Sephora",7.82,1,"2025-10-01","HEM1","INDIVIDUAL"
"f4be66fd-c351-48ea-9df6-4d7b784e88b9",1144790,"Apple",8.57,4,"2025-10-01","HEM1","INDIVIDUAL"
"f907590a-eea3-461f-bb1a-bfd1452d23b7",1144790,"Apple",7.39,1,"2025-09-01","HEM1","INDIVIDUAL"
"37817f24-99af-4d1b-9196-21e912372961",1144720,"McDonalds",7.6,1,"2026-01-01","HEM1","INDIVIDUAL"
"af995bd4-6916-4701-98cb-eae13f567e3b",1144721,"Starbucks",7.83,1,"2025-10-01","HEM1","INDIVIDUAL"
"896bd9ef-f938-440e-b4e0-8b060b07254e",1144760,"Nike",7.63,1,"2025-05-01","HEM1","INDIVIDUAL"
"11ab12df-8f19-4f1f-b33d-c1d3d7514e73",1144750,"Target",8.49,4,"2025-05-01","HEM1","INDIVIDUAL"
"82118571-1843-442c-a78c-7491d2b5645e",1144850,"Sephora",7.64,1,"2025-05-01","HEM1","INDIVIDUAL"
"4e1bfe13-0601-4899-8976-4cd20628f5e7",1144721,"Starbucks",8.31,3,"2026-01-01","HEM1","INDIVIDUAL"
"cbe19911-ba45-4955-bc25-3f0a9685b016",1144722,"Chick-fil-A",9.41,7,"2026-01-01","HEM1","INDIVIDUAL"
"face1a11-43c0-4892-9d96-eb57fe1ff4fb",1144790,"Apple",8.77,5,"2026-04-01","HEM1","INDIVIDUAL"
"771668af-3cf2-403a-a485-f269819e4a3c",1144760,"Nike",9.11,6,"2026-04-01","HEM1","INDIVIDUAL"
"68d6298c-85c6-44b7-a596-883086b7090b",1144760,"Nike",7.78,1,"2026-02-01","HEM1","INDIVIDUAL"
"20ced506-d61c-4f7e-b57d-c7cce21b4773",1144760,"Nike",8.28,3,"2026-02-01","HEM1","INDIVIDUAL"
"86bde7f1-c531-46dc-9662-b6a0de0dd4c9",1144800,"Home Depot",7.9,2,"2026-02-01","HEM1","INDIVIDUAL"
"105bf727-3a35-4dbf-b950-45b1d36e7280",1144673,"Walmart Grocery",8.07,2,"2026-02-01","HEM1","INDIVIDUAL"
"b54c33f9-7c13-4710-8d45-1dcbd7100b12",1144722,"Chick-fil-A",7.78,1,"2026-07-01","HEM1","INDIVIDUAL"
"b0bf3beb-e02b-4473-aa3e-33466695f46d",1144673,"Walmart Grocery",7.55,1,"2026-07-01","HEM1","INDIVIDUAL"
"e6d3c32f-c369-417c-9cdf-7fbfb8987505",1144790,"Apple",7.79,1,"2026-03-01","HEM1","INDIVIDUAL"
"c3b374be-c56a-41d4-a628-41473acde2a0",1144760,"Nike",7.48,1,"2026-04-01","HEM1","INDIVIDUAL"
"1fb03ce4-af4c-4b5a-97db-9499fec5e0f7",1144800,"Home Depot",8.61,4,"2026-03-01","HEM1","INDIVIDUAL"
"c1740dd9-75a9-4118-ac8b-1a3113893e17",1144850,"Sephora",8.43,4,"2026-03-01","HEM1","INDIVIDUAL"
"88c54a1e-2cf4-4579-bab7-1e293bea4c0b",1144720,"McDonalds",7.47,1,"2026-03-01","HEM1","INDIVIDUAL"
"0d4c5d57-9013-47ec-8c68-f562fcc9e8b0",1144720,"McDonalds",7.76,1,"2026-03-01","HEM1","INDIVIDUAL"
"4c0036a1-e16a-44b2-9153-d4220f3ab064",1144780,"CVS",7.89,1,"2026-03-01","HEM1","INDIVIDUAL"
"20191f19-6a14-49f6-9afe-13264c6d26e1",1144800,"Home Depot",7.86,1,"2026-04-01","HEM1","INDIVIDUAL"
"847bdcb4-39b4-429b-b7d2-7be2a252ca81",1144910,"Netflix",8.59,4,"2026-04-01","HEM1","INDIVIDUAL"
"42adfa81-f833-48bd-944d-0445780a5646",1144760,"Nike",7.63,1,"2026-03-01","HEM1","INDIVIDUAL"
"e98b4b2c-d7fc-46cc-b306-7f0e991a442c",1144800,"Home Depot",7.49,1,"2026-03-01","HEM1","INDIVIDUAL"
"9a1a2413-dc01-440e-8edd-a68de401e30f",1144760,"Nike",7.94,2,"2026-03-01","HEM1","INDIVIDUAL"
"0a76c3fa-af57-4ae8-be42-7eaa1e18c076",1144750,"Target",7.54,1,"2026-03-01","HEM1","INDIVIDUAL"
"5788fbf6-fa52-423e-a7b3-be077b74534c",1144800,"Home Depot",8.47,4,"2026-03-01","HEM1","INDIVIDUAL"
"6646e9e1-4708-4193-8189-c29855fbac0c",1144850,"Sephora",9.66,8,"2026-03-01","HEM1","INDIVIDUAL"
"1f8b4e4f-b2c5-4485-92b2-941ec371bd8a",1144750,"Target",7.42,1,"2026-03-01","HEM1","INDIVIDUAL"
"fc487bcc-499b-4fc6-b8a2-a67d1c064eec",1144720,"McDonalds",9.09,6,"2026-03-01","HEM1","INDIVIDUAL"
"e479a0f6-105e-45e3-88a9-77c562c47025",1144800,"Home Depot",7.75,1,"2026-03-01","HEM1","INDIVIDUAL"
"a18693d2-1485-434e-bf63-918fce5ae427",1144800,"Home Depot",7.87,1,"2025-06-01","HEM1","INDIVIDUAL"
"68b6c778-5446-4e68-a047-1318754612fb",1144800,"Home Depot",7.79,1,"2025-06-01","HEM1","INDIVIDUAL"
"288f4d56-5aa8-4bad-b917-647a6cd2322c",1144720,"McDonalds",8.06,2,"2026-08-01","HEM1","INDIVIDUAL"
"f147ff6b-2cdd-47cd-b8ec-659f4987becb",1144910,"Netflix",8.09,2,"2025-06-01","HEM1","INDIVIDUAL"
"bed5f1e7-eb95-4e77-9be6-37deeefae9e5",1144721,"Starbucks",7.85,1,"2026-08-01","HEM1","INDIVIDUAL"
"5d9a765d-7725-4f6a-8154-d0673fa1b1c9",1144850,"Sephora",7.58,1,"2026-08-01","HEM1","INDIVIDUAL"
"23f25849-8ec7-464d-bf02-08995640cc32",1144910,"Netflix",9.01,6,"2026-08-01","HEM1","INDIVIDUAL"
"5e38eeaa-4bde-49b3-9f49-ef3dfe9746d3",1144720,"McDonalds",9.07,6,"2026-08-01","HEM1","INDIVIDUAL"
"f996564a-a84c-4d43-b504-f7d905966e3a",1144910,"Netflix",7.56,1,"2026-08-01","HEM1","INDIVIDUAL"
"777e0cc2-0b9c-46c9-9178-1cbc7a0077d1",1144761,"Old Navy",9.05,6,"2026-08-01","HEM1","INDIVIDUAL"
"d624a2a5-852e-4150-851f-f6508f75c291",1144850,"Sephora",7.6,1,"2025-03-01","HEM1","INDIVIDUAL"
"22d074e1-dee3-4a00-a1b1-d421cc9613f5",1144761,"Old Navy",7.92,2,"2025-12-01","HEM1","INDIVIDUAL"
"f4ccb1c4-e188-4355-a767-b8ecca56ca6f",1144722,"Chick-fil-A",7.61,1,"2026-08-01","HEM1","INDIVIDUAL"
"ceae392e-fdc9-4af1-a2b4-232db02445a6",1144761,"Old Navy",8.36,3,"2025-03-01","HEM1","INDIVIDUAL"
"d078133d-7b1b-4978-a66c-6bd6bac7f399",1144721,"Starbucks",8.01,2,"2025-03-01","HEM1","INDIVIDUAL"
"7f9f7763-aab9-4a1c-9935-6bfba6928766",1144790,"Apple",8.12,2,"2026-08-01","HEM1","INDIVIDUAL"
"3e3272b3-4059-4107-a4a0-7b3e68c12cb6",1144800,"Home Depot",7.5,1,"2025-09-01","HEM1","INDIVIDUAL"
"cbe4b549-7144-4023-870f-113ba306575e",1144760,"Nike",7.51,1,"2025-12-01","HEM1","INDIVIDUAL"
"5a129792-ab6d-46ba-95a4-3db8766bf14d",1144720,"McDonalds",8.18,3,"2025-12-01","HEM1","INDIVIDUAL"
"54225f7e-80e8-4c49-9308-9b7f17a9a9a4",1144780,"CVS",7.66,1,"2025-12-01","HEM1","INDIVIDUAL"
"faad92e8-f34c-4e61-9154-46bd73888511",1144910,"Netflix",8.21,3,"2025-12-01","HEM1","INDIVIDUAL"
"b9c4d602-4a93-4f7e-b61c-5d27d4ac9191",1144760,"Nike",7.54,1,"2025-12-01","HEM1","INDIVIDUAL"
"5c6ba38a-7d70-4864-90b8-90c5c0cbd1ba",1144780,"CVS",7.54,1,"2025-07-01","HEM1","INDIVIDUAL"
"be9c4254-5c80-43bc-951b-203ef311838d",1144910,"Netflix",7.98,2,"2025-09-01","HEM1","INDIVIDUAL"
"83b23374-efce-489d-a3f4-9f2da498918e",1144790,"Apple",7.76,1,"2025-09-01","HEM1","INDIVIDUAL"
"21e3fe69-be22-4c92-bac5-83b5a9b305a7",1144721,"Starbucks",8.43,4,"2025-09-01","HEM1","INDIVIDUAL"
"86db194d-a6bf-4a3b-9781-88510c6c596e",1144780,"CVS",8.26,3,"2025-06-01","HEM1","INDIVIDUAL"
"34c2c58a-914a-4fad-ba22-8856304013b9",1144800,"Home Depot",8.45,4,"2025-06-01","HEM1","INDIVIDUAL"
"d94a47f6-9798-424c-bd8d-d70beac5c51e",1144850,"Sephora",7.78,1,"2025-07-01","HEM1","INDIVIDUAL"
"85ae6cbb-a368-46a1-afbe-2d5db1c7708e",1144761,"Old Navy",7.54,1,"2025-07-01","HEM1","INDIVIDUAL"
"5ae0b535-d0e6-441d-b9ce-ab7910e6e7bf",1144750,"Target",7.91,2,"2025-07-01","HEM1","INDIVIDUAL"
"e87cf6ac-10d0-47cc-9a16-26a5b990ff20",1144760,"Nike",7.54,1,"2025-07-01","HEM1","INDIVIDUAL"
"6aa4d407-adc0-4541-8f73-4c39ec6248c7",1144721,"Starbucks",7.51,1,"2025-07-01","HEM1","INDIVIDUAL"
"1df91e12-be1e-4034-88d8-67318ee2384d",1144850,"Sephora",7.6,1,"2025-06-01","HEM1","INDIVIDUAL"
"6bdee00d-72e8-4a3c-a4dc-b235f3d39c6f",1144780,"CVS",8.74,5,"2025-06-01","HEM1","INDIVIDUAL"
"3acf0165-3209-4bf4-aee6-132288299f33",1144722,"Chick-fil-A",7.5,1,"2025-06-01","HEM1","INDIVIDUAL"
"1a590e66-de69-485d-aed9-352a8657c1dd",1144720,"McDonalds",9.23,7,"2025-04-01","HEM1","INDIVIDUAL"
"1ff8fbbe-ea20-46fe-8421-a116c239d5b7",1144721,"Starbucks",9.35,7,"2025-07-01","HEM1","INDIVIDUAL"
"f134e9c0-07f5-4a49-920c-4e334da6e7bb",1144720,"McDonalds",9.31,7,"2025-07-01","HEM1","INDIVIDUAL"
"d49d06a8-d36f-4a92-b37f-2731b9066f43",1144800,"Home Depot",7.95,2,"2025-07-01","HEM1","INDIVIDUAL"
"3bec458c-e035-44ea-8ed8-2fd7b05ff6f6",1144910,"Netflix",7.58,1,"2025-07-01","HEM1","INDIVIDUAL"
"6471b72b-fc0a-4709-b418-12dcce68f31d",1144673,"Walmart Grocery",8.23,3,"2026-06-01","HEM1","INDIVIDUAL"
"61c1c196-0101-4427-a11b-3b601b9a0755",1144721,"Starbucks",7.46,1,"2026-06-01","HEM1","INDIVIDUAL"
"b3671091-4171-4bb7-b112-cb859e759344",1144850,"Sephora",7.98,2,"2025-04-01","HEM1","INDIVIDUAL"
"5a503cc7-cd80-4ca4-8a44-aeae45da785e",1144750,"Target",7.77,1,"2025-04-01","HEM1","INDIVIDUAL"
"b2192334-b6aa-43b8-9fc5-52b22d5bbdd7",1144850,"Sephora",8.84,5,"2026-06-01","HEM1","INDIVIDUAL"
"70ed6794-3e1c-4438-b3a2-89fc105318d4",1144722,"Chick-fil-A",7.56,1,"2026-06-01","HEM1","INDIVIDUAL"
"c3671301-419a-4a34-a0e2-138d5bfc0f57",1144790,"Apple",9.43,8,"2026-05-01","HEM1","INDIVIDUAL"
"a1b24911-7eeb-4392-b30d-070787bd368a",1144761,"Old Navy",8.52,4,"2026-06-01","HEM1","INDIVIDUAL"
"0390e386-bd0b-46e3-8936-23e5ccc98f11",1144760,"Nike",7.62,1,"2026-06-01","HEM1","INDIVIDUAL"
"955b6bff-12b7-401e-8198-1df80c07c7db",1144910,"Netflix",7.42,1,"2026-06-01","HEM1","INDIVIDUAL"
"358f1e1a-95c6-4569-baae-c24b4c99c34e",1144800,"Home Depot",7.76,1,"2026-06-01","HEM1","INDIVIDUAL"
"88f029ad-2a4e-4354-b41d-cb58eee091f6",1144720,"McDonalds",8.97,6,"2026-05-01","HEM1","INDIVIDUAL"
"75c986cd-7118-45e3-b998-4f8cea367dd3",1144760,"Nike",8.89,5,"2026-06-01","HEM1","INDIVIDUAL"
"2576d4db-47f7-4482-ab31-7fdf723911a0",1144790,"Apple",8.35,3,"2026-05-01","HEM1","INDIVIDUAL"
"18e1199f-7572-48eb-8340-0bec88123eab",1144722,"Chick-fil-A",7.65,1,"2026-06-01","HEM1","INDIVIDUAL"
"25b823c6-694a-43b6-a47f-49985c9e3a20",1144850,"Sephora",8.84,5,"2026-06-01","HEM1","INDIVIDUAL"
"64be4dc2-74de-4dd9-aaa4-dcfd9c212b52",1144800,"Home Depot",8.19,3,"2026-06-01","HEM1","INDIVIDUAL"
"2847aabc-4690-45b1-9881-8043b386cd5d",1144761,"Old Navy",7.58,1,"2026-07-01","HEM1","INDIVIDUAL"
"2477f7d8-8e33-4f14-87b8-d18acb3b8b43",1144722,"Chick-fil-A",7.88,1,"2026-07-01","HEM1","INDIVIDUAL"
"a2649e36-71ef-4468-b314-8c13e5a5b934",1144750,"Target",7.84,1,"2026-05-01","HEM1","INDIVIDUAL"
"f366474b-8a3a-4266-b422-9ed9828c4084",1144722,"Chick-fil-A",8.09,2,"2026-05-01","HEM1","INDIVIDUAL"
"ca560c72-cca3-4bf5-bee7-0371e9e0a936",1144721,"Starbucks",7.8,1,"2026-05-01","HEM1","INDIVIDUAL"
"79f70c74-0b02-4d6a-bed0-65ea9e18b8e6",1144721,"Starbucks",8.47,4,"2026-05-01","HEM1","INDIVIDUAL"
"ed7a8c39-c5e7-4b64-a3e9-7aa11f62ba52",1144720,"McDonalds",8.36,3,"2026-07-01","HEM1","INDIVIDUAL"
"539aa379-427d-40cf-88f7-6a55cb38751c",1144761,"Old Navy",8.28,3,"2026-02-01","HEM1","INDIVIDUAL"
"45ef0a38-08c6-4a15-ad39-2b92c9bbac4f",1144673,"Walmart Grocery",8.47,4,"2026-02-01","HEM1","INDIVIDUAL"
"58b2a453-e68a-4b35-9b25-50fd758b8561",1144720,"McDonalds",7.96,2,"2026-02-01","HEM1","INDIVIDUAL"
"5a5f8a5b-4163-4f7b-b4f2-c5655ce43de6",1144850,"Sephora",8.9,5,"2026-02-01","HEM1","INDIVIDUAL"
"1c82026a-890d-461d-85a9-b483898f244d",1144790,"Apple",8.23,3,"2026-02-01","HEM1","INDIVIDUAL"
"b33b6357-562d-4678-b8fc-8f9fffd26eb6",1144760,"Nike",7.54,1,"2026-02-01","HEM1","INDIVIDUAL"
"1ca43dea-fb80-482e-a3c6-b6f9ab927af2",1144720,"McDonalds",10.6,12,"2026-02-01","HEM1","INDIVIDUAL"
"87a77470-10db-4b85-b33a-626a285fb358",1144721,"Starbucks",8.94,6,"2026-02-01","HEM1","INDIVIDUAL"
